"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Should do should-ers","25 Jul 2024, 15:48","25 Jul 2024, 16:54","","Lat Pulldown (Machine)",,"",0,"normal",28.5,11,,,
"Should do should-ers","25 Jul 2024, 15:48","25 Jul 2024, 16:54","","Face Pull",,"",0,"normal",28.75,10,,,
"Should do should-ers","25 Jul 2024, 15:48","25 Jul 2024, 16:54","","Face Pull",,"",1,"normal",28.75,10,,,
"Should do should-ers","25 Jul 2024, 15:48","25 Jul 2024, 16:54","","Face Pull",,"",2,"normal",28.75,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Pull Up",,"",0,"normal",,7,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Pull Up",,"",1,"normal",,8,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Pull Up",,"",2,"normal",,8,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Seated Cable Row - Bar Grip",,"",0,"normal",42.5,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Seated Cable Row - Bar Grip",,"",1,"normal",50,11,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Seated Cable Row - Bar Grip",,"",2,"normal",55,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Seated Cable Row - Bar Grip",,"",3,"normal",55,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral High Row (Machine)",,"Trying new machine- feel real good",0,"warmup",40,12,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral High Row (Machine)",,"Trying new machine- feel real good",1,"normal",80,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral High Row (Machine)",,"Trying new machine- feel real good",2,"normal",80,10,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral High Row (Machine)",,"Trying new machine- feel real good",3,"normal",80,12,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral Low Row",,"",0,"warmup",40,15,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral Low Row",,"",1,"normal",60,13,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral Low Row",,"",2,"normal",60,12,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Iso-Lateral Low Row",,"",3,"normal",60,8,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Preacher Curl (Machine)",,"",0,"normal",37,9,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Preacher Curl (Machine)",,"",1,"normal",32,11,,,
"Go back to go forwards","24 Jul 2024, 09:06","24 Jul 2024, 10:11","","Preacher Curl (Machine)",,"",2,"normal",32,10,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Incline Bench Press (Dumbbell)",,"",0,"warmup",32,12,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Incline Bench Press (Dumbbell)",,"",1,"normal",40,11,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Incline Bench Press (Dumbbell)",,"",2,"normal",44,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Incline Bench Press (Dumbbell)",,"",3,"normal",44,10,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Incline Bench Press (Dumbbell)",,"",4,"normal",52,6,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Iso-Lateral Chest Press (Machine)",,"",0,"normal",60,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Iso-Lateral Chest Press (Machine)",,"",1,"normal",60,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Iso-Lateral Chest Press (Machine)",,"",2,"normal",60,9,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Iso-Lateral Chest Press (Machine)",,"",3,"failure",60,5,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Butterfly (Pec Deck)",,"",0,"normal",60,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Butterfly (Pec Deck)",,"",1,"normal",60,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Butterfly (Pec Deck)",,"",2,"normal",60,10,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","Butterfly (Pec Deck)",,"",3,"normal",60,8,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","T Bar Pushdown",,"",0,"normal",22.5,14,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","T Bar Pushdown",,"",1,"normal",22.5,12,,,
"Chests","22 Jul 2024, 13:40","22 Jul 2024, 14:39","","T Bar Pushdown",,"",2,"normal",22.5,8,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Muscle Up",,"Pink band carlo - went crazy",0,"normal",,5,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Muscle Up",,"Pink band carlo - went crazy",1,"normal",,7,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Muscle Up",,"Pink band carlo - went crazy",2,"normal",,3,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Muscle Up",,"Pink band carlo - went crazy",3,"normal",,4,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","T Bar Row",,"",0,"normal",40,14,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","T Bar Row",,"",1,"normal",50,13,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","T Bar Row",,"",2,"normal",50,10,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","T Bar Row",,"",3,"normal",50,11,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Back Extension (Hyperextension)",,"",0,"normal",,12,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Back Extension (Hyperextension)",,"",1,"normal",,12,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Seated Cable Row - Bar Grip",,"",0,"normal",47,10,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Seated Cable Row - Bar Grip",,"",1,"normal",47,12,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Seated Cable Row - Bar Grip",,"",2,"normal",47,12,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","Seated Cable Row - Bar Grip",,"",3,"failure",47,9,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","EZ Bar Biceps Curl",,"",0,"normal",22.5,14,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","EZ Bar Biceps Curl",,"",1,"normal",22.5,12,,,
"Cut it short","19 Jul 2024, 17:38","19 Jul 2024, 18:29","Body tired asfk","EZ Bar Biceps Curl",,"",2,"normal",22.5,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Leg Extension (Machine)",,"",0,"warmup",54,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Leg Extension (Machine)",,"",1,"warmup",54,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Leg Extension (Machine)",,"",2,"normal",70,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Leg Extension (Machine)",,"",3,"normal",70,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Leg Extension (Machine)",,"",4,"normal",70,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","V Squat",,"",0,"normal",80,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","V Squat",,"",1,"normal",100,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","V Squat",,"",2,"normal",100,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","V Squat",,"",3,"normal",100,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Romanian Deadlift (Barbell)",,"Fuck me back",0,"normal",50,9,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Romanian Deadlift (Barbell)",,"Fuck me back",1,"normal",50,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Romanian Deadlift (Barbell)",,"Fuck me back",2,"normal",50,10,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Lying Leg Curl (Machine)",,"",0,"normal",39,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Lying Leg Curl (Machine)",,"",1,"normal",39,12,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Lying Leg Curl (Machine)",,"",2,"normal",39,9,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Lying Leg Curl (Machine)",,"",3,"normal",39,8,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Seated Calf Raise",,"",0,"normal",30,15,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Seated Calf Raise",,"",1,"normal",30,15,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Standing Calf Raise (Machine)",,"",0,"normal",100,14,,,
"Large legs","18 Jul 2024, 08:33","18 Jul 2024, 09:42","","Standing Calf Raise (Machine)",,"",1,"normal",100,14,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Pull Up",,"",0,"normal",,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Pull Up",,"",1,"normal",,9,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Pull Up",,"",2,"normal",,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Incline Bench Press (Smith Machine)",,"",0,"normal",60,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Incline Bench Press (Smith Machine)",,"",1,"normal",70,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Incline Bench Press (Smith Machine)",,"",2,"normal",70,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,6,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Seated Chest Flys (Cable)",,"",0,"normal",12.5,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Seated Chest Flys (Cable)",,"",1,"normal",17.5,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Seated Chest Flys (Cable)",,"",2,"normal",22.5,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Seated Chest Flys (Cable)",,"",3,"failure",22.5,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Rope Pushdown",,"",0,"normal",17.5,11,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Rope Pushdown",,"",1,"normal",15,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Rope Pushdown",,"",2,"normal",15,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Rope Pushdown",,"",3,"failure",15,9,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Dip",,"",0,"normal",,8,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Dip",,"",1,"normal",,10,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Triceps Dip",,"",2,"normal",,8,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Preacher Curl (Machine)",,"",0,"normal",32,12,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Preacher Curl (Machine)",,"",1,"normal",32,8,,,
"Chest and arms","16 Jul 2024, 12:19","16 Jul 2024, 13:26","","Preacher Curl (Machine)",,"",2,"failure",32,10,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Pull Up",0,"",0,"normal",,8,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Pull Up",0,"",1,"normal",,6,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Pull Up",0,"",2,"normal",,8,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shoulder Press (Smith Machine)",0,"",0,"normal",45,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shoulder Press (Smith Machine)",0,"",1,"normal",45,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shoulder Press (Smith Machine)",0,"",2,"normal",45,9,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Lateral Raise (Dumbbell)",1,"",0,"normal",10,15,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Lateral Raise (Dumbbell)",1,"",1,"normal",10,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Lateral Raise (Dumbbell)",1,"",2,"normal",10,15,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Lateral Raise (Dumbbell)",1,"",3,"normal",10,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shrug (Barbell)",1,"",0,"normal",60,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shrug (Barbell)",1,"",1,"normal",60,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shrug (Barbell)",1,"",2,"normal",60,14,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Shrug (Barbell)",1,"",3,"normal",60,13,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",54,10,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",54,12,,,
"Shoulders","15 Jul 2024, 14:46","15 Jul 2024, 15:48","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",54,12,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Muscle Up",,"Pink band carlo",0,"normal",,3,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Muscle Up",,"Pink band carlo",1,"normal",,3,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Muscle Up",,"Pink band carlo",2,"normal",,2,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Muscle Up",,"Pink band carlo",3,"normal",,1,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Muscle Up",,"Pink band carlo",4,"normal",,4,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","T Bar Row",,"",0,"normal",40,17,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","T Bar Row",,"",1,"normal",50,10,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","T Bar Row",,"",2,"normal",50,11,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","T Bar Row",,"",3,"normal",50,11,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Iso-Lateral Row (Machine)",,"",0,"normal",100,8,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Iso-Lateral Row (Machine)",,"",1,"normal",100,9,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Iso-Lateral Row (Machine)",,"",2,"normal",100,8,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Iso-Lateral Row (Machine)",,"",3,"normal",100,6,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","EZ Bar Biceps Curl",,"",0,"normal",22.5,12,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","EZ Bar Biceps Curl",,"",1,"normal",22.5,11,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","EZ Bar Biceps Curl",,"",2,"normal",22.5,10,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","EZ Bar Biceps Curl",,"",3,"normal",22.5,10,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Back Extension (Hyperextension)",,"",0,"normal",,12,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Back Extension (Hyperextension)",,"",1,"normal",,12,,,
"Journey to unassisted muscle up","12 Jul 2024, 14:28","12 Jul 2024, 15:32","","Back Extension (Hyperextension)",,"",2,"normal",,12,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso Lateral Bench Press",,"",0,"warmup",50,12,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso Lateral Bench Press",,"",1,"normal",70,9,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso Lateral Bench Press",,"",2,"normal",70,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso Lateral Bench Press",,"",3,"normal",70,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso-Lateral Chest Press (Machine)",,"My gosh kingsford one is hard",0,"normal",40,6,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso-Lateral Chest Press (Machine)",,"My gosh kingsford one is hard",1,"normal",40,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso-Lateral Chest Press (Machine)",,"My gosh kingsford one is hard",2,"normal",40,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Iso-Lateral Chest Press (Machine)",,"My gosh kingsford one is hard",3,"normal",40,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Dip",,"",0,"normal",,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Dip",,"",1,"normal",,8,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Dip",,"",2,"normal",,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Dip",,"",3,"normal",,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Butterfly (Pec Deck)",,"",0,"normal",54,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Butterfly (Pec Deck)",,"",1,"normal",54,11,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Butterfly (Pec Deck)",,"",2,"normal",54,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Butterfly (Pec Deck)",,"",3,"normal",54,11,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","T Bar Pushdown",,"",0,"normal",20,13,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","T Bar Pushdown",,"",1,"normal",20,11,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","T Bar Pushdown",,"",2,"normal",20,11,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Kickback (Cable)",,"",0,"normal",2.5,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Kickback (Cable)",,"",1,"normal",2.5,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Kickback (Cable)",,"",2,"normal",2.5,10,,,
"Boobs","11 Jul 2024, 08:23","11 Jul 2024, 09:39","","Triceps Kickback (Cable)",,"",3,"normal",2.5,5,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",0,"warmup",52.5,13,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",1,"normal",70,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",2,"normal",70,11,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",3,"normal",75,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",4,"failure",75,9,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Extension (Machine)",,"",5,"dropset",55,5,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Seated Leg Curl (Machine)",,"",0,"normal",50,11,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Seated Leg Curl (Machine)",,"",1,"normal",50,12,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Seated Leg Curl (Machine)",,"",2,"normal",50,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Seated Leg Curl (Machine)",,"",3,"normal",50,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Press (Machine)",,"Lighter lift",0,"normal",180,12,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Press (Machine)",,"Lighter lift",1,"normal",180,13,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Press (Machine)",,"Lighter lift",2,"normal",180,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Leg Press (Machine)",,"Lighter lift",3,"normal",180,10,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Standing Calf Raise (Smith)",,"Focus on only lower half",0,"normal",80,15,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Standing Calf Raise (Smith)",,"Focus on only lower half",1,"normal",80,18,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Standing Calf Raise (Smith)",,"Focus on only lower half",2,"normal",80,15,,,
"Legs","10 Jul 2024, 20:20","10 Jul 2024, 21:19","","Standing Calf Raise (Smith)",,"Focus on only lower half",3,"normal",80,18,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",0,"normal",,12,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",1,"normal",,10,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",2,"normal",,10,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",3,"normal",,9,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",4,"normal",,9,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Pull Up (Band)",,"Grey band anytime north rocks",5,"normal",,5,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Triceps Dip",,"",0,"normal",,11,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Triceps Dip",,"",1,"normal",,11,,,
"Quickie","7 Jul 2024, 12:24","7 Jul 2024, 12:57","","Triceps Dip",,"",2,"normal",,12,,,
